"RN";"НАИМЕНОВАНИЕ";"ОСТАТОК";"РЕЗЕРВ";"ЗАКАЗ";"ЦЕНА РУБ";"РАСПР";"ПРОИСХ";"СЕЗОН";"МАРКА";"МОДЕЛЬ";"ДИАМ";"ШИР";"ПРОФ";"ШИП";"СКОР";"КОД ПРОИЗВ";"РРЦ"
85829760193;"Кумхо  265/65/17  H 116 KC-15 XL";3;0;;5161;"Нет";"Импорт";"Зимняя";"Кумхо";"KC-15 XL";"17";"265";"65";"_";"H";"2197103";
85939177858;"Кумхо  265/65/17  T 116 KC-16 XL  Ш.";40;0;;5585;"Нет";"Импорт";"Зимняя";"Кумхо";"KC-16 XL";"17";"265";"65";"Ш.";"T";"2197403";
85689614770;"Кумхо  265/70/16  H 112 KC-15";0;1;;4995;"Нет";"Импорт";"Зимняя";"Кумхо";"KC-15";"16";"265";"70";"_";"H";"2196803";
85891316605;"Кумхо  265/70/16  Q 117/114 KL-51";0;6;;5466;"Нет";"Импорт";"Летняя";"Кумхо";"KL-51";"16";"265";"70";"_";"Q";"1879013";6473
85667328479;"Кумхо  265/70/16  T 112 KL-51";0;6;;4339;"Нет";"Импорт";"Летняя";"Кумхо";"KL-51";"16";"265";"70";"_";"T";"1919313";5008
86335663599;"Кумхо  265/70/16  V 112 HP-91";0;36;;4835;"Нет";"Импорт";"Летняя";"Кумхо";"HP-91";"16";"265";"70";"_";"V";"2166033";6101
85722687253;"Кумхо  265/70/16  V 112 KL-17";0;7;;4589;"Нет";"Импорт";"Летняя";"Кумхо";"KL-17";"16";"265";"70";"_";"V";"2102603";5438
85761406725;"Кумхо  265/70/17  Q 121/118 KC-11  Ш.";14;0;;6779;"Нет";"Импорт";"Зимняя";"Кумхо";"KC-11";"17";"265";"70";"Ш.";"Q";"2145763";
85780096885;"Кумхо  265/75/16  Q 123/120 KC-11  Ш.";0;1;;6369;"Нет";"Импорт";"Зимняя";"Кумхо";"KC-11";"16";"265";"75";"Ш.";"Q";"2145783";
85891317849;"Кумхо  275/35/19  Y 100 KU-31 XL";1;0;;8853;"Нет";"Импорт";"Летняя";"Кумхо";"KU-31 XL";"19";"275";"35";"_";"Y";"1894813";10961
86011697506;"Кумхо  275/35/20  Y 98 KU-31";0;8;;10599;"Нет";"Импорт";"Летняя";"Кумхо";"KU-31";"20";"275";"35";"_";"Y";"1894913";12552
85722694470;"Кумхо  275/40/17  W  KU-31";2;0;;10326;"Нет";"Импорт";"Летняя";"Кумхо";"KU-31";"17";"275";"40";"_";"W";"1835513";
86011711478;"Кумхо  275/40/19  Y 105 KU-31 XL";0;22;;9266;"Нет";"Импорт";"Летняя";"Кумхо";"KU-31 XL";"19";"275";"40";"_";"Y";"1891013";10006
85646200880;"Кумхо  275/40/20  W 106 KC-15 XL";5;0;;7994;"Нет";"Импорт";"Зимняя";"Кумхо";"KC-15 XL";"20";"275";"40";"_";"W";"2108213 ";
85646018301;"Кумхо  275/45/20  W 110 KC-15 XL";1;0;;9285;"Нет";"Импорт";"Зимняя";"Кумхо";"KC-15 XL";"20";"275";"45";"_";"W";"2106983 ";
85891318903;"Кумхо  275/45/20  Y 110 KL-17 XL";0;2;;9745;"Нет";"Импорт";"Летняя";"Кумхо";"KL-17 XL";"20";"275";"45";"_";"Y";"2119463";10698
85891347295;"Кумхо  275/60/17  H 110 KL-51";0;4;;5446;"Нет";"Импорт";"Летняя";"Кумхо";"KL-51";"17";"275";"60";"_";"H";"1878913";6588
85667326396;"Кумхо  275/60/20  T 114 KL-51";3;0;;8904;"Нет";"Импорт";"Летняя";"Кумхо";"KL-51";"20";"275";"60";"_";"T";"2103163";10379
85939179748;"Кумхо  275/65/17  H 115 KC-15";1;0;;4880;"Нет";"Импорт";"Зимняя";"Кумхо";"KC-15";"17";"275";"65";"_";"H";"2137033";
85939181278;"Кумхо  275/65/17  T 115 KC-16  Ш.";4;0;;5465;"Нет";"Импорт";"Зимняя";"Кумхо";"KC-16";"17";"275";"65";"Ш.";"T";"2197413";
85667413585;"Кумхо  275/70/16  H 114 KL-12";0;8;;4528;"Нет";"Импорт";"Летняя";"Кумхо";"KL-12";"16";"275";"70";"_";"H";"1637713";5252
85668501794;"Кумхо  275/70/16  H 114 KL-51";0;11;;4900;"Нет";"Импорт";"Летняя";"Кумхо";"KL-51";"16";"275";"70";"_";"H";"1876413";5200
85722700239;"Кумхо  285/50/20  V 112 KL-12";0;4;;10316;"Нет";"Импорт";"Летняя";"Кумхо";"KL-12";"20";"285";"50";"_";"V";"1832913";13658
86068194596;"Кумхо  285/60/18  T 116 KC-16  Ш.";40;0;;6414;"Нет";"Импорт";"Зимняя";"Кумхо";"KC-16";"18";"285";"60";"Ш.";"T";"2197723";
86335669427;"Кумхо  285/65/17  H 116 HP-91";0;38;;7264;"Нет";"Импорт";"Летняя";"Кумхо";"HP-91";"17";"285";"65";"_";"H";"2176543";8417
85789508186;"Кумхо  285/75/16  Q 122/119 KC-11  Ш.";1;1;;6979;"Нет";"Импорт";"Зимняя";"Кумхо";"KC-11";"16";"285";"75";"Ш.";"Q";"2145803";
85800680212;"Кумхо  295/40/20  V 106 KL-12";0;8;;10721;"Нет";"Импорт";"Летняя";"Кумхо";"KL-12";"20";"295";"40";"_";"V";"1712913";12969
85669174601;"Кумхо  295/45/20  W  KL-12";1;0;;11851;"Нет";"Импорт";"Летняя";"Кумхо";"KL-12";"20";"295";"45";"_";"W";;
85667383408;"Кумхо  305/45/20  V 116 KL-12";0;5;;7252;"Нет";"Импорт";"Летняя";"Кумхо";"KL-12";"20";"305";"45";"_";"V";"1649013";
85722700365;"Кумхо  305/50/20  V 120 KL-12";2;0;;10550;"Нет";"Импорт";"Летняя";"Кумхо";"KL-12";"20";"305";"50";"_";"V";"1648913";11869
85859852931;"Кумхо  30/9.5/15  S 104 KL-78";0;4;;4661;"Нет";"Импорт";"Летняя";"Кумхо";"KL-78";"15";"30";"9.5";"_";"S";"1820713";4773
85689606623;"Кумхо  31/10.5/15  Q 109 KC-11  Ш.";2;0;;6944;"Нет";"Импорт";"Зимняя";"Кумхо";"KC-11";"15";"31";"10.5";"Ш.";"Q";"2145513";
86041757201;"Кумхо  31/10.5/15  Q 109 834";1;0;;5318;"Нет";"Импорт";"Летняя";"Кумхо";"834";"15";"31";"10.5";"_";"Q";"2001733";6167
85722700553;"Кумхо  315/35/20  W 106 KL-17";0;2;;12745;"Нет";"Импорт";"Летняя";"Кумхо";"KL-17";"20";"315";"35";"_";"W";"2119473";13164
86011853502;"Кумхо  315/70/17  Q 121/118 KL-78";0;3;;9396;"Нет";"Импорт";"Летняя";"Кумхо";"KL-78";"17";"315";"70";"_";"Q";"1905213";11366
86011534572;"Кумхо  5.00/80/12  P 83\82 874";0;11;;2662;"Нет";"Импорт";"Летняя";"Кумхо";"874";"12";"5.00";"80";"_";"P";"2144843";3087
1082358001;"К-135 к  Кир.ШЗ  175/80/16  L C";40;17;;2711;"Нет";"Отечка";"Летняя";"Кир.ШЗ";"К-135 к";"16";"175";"80";"_";"L";"2237900";2750
85571270348;"К-139 к  Амт  195/80/16  L C";25;2;;3002;"Нет";"Отечка";"Всесезонная";"Амт";"К-139 к";"16";"195";"80";"_";"L";"2237800";2940
85571240558;"К-152 к  Амт  225/80/16  N C";0;12;;3703;"Нет";"Отечка";"Всесезонная";"Амт";"К-152 к";"16";"225";"80";"_";"N";"2284700";3980
85571240970;"К-153 к  Амт  225/75/16  Q";40;40;;3508;"Нет";"Отечка";"Всесезонная";"Амт";"К-153 к";"16";"225";"75";"_";"Q";"2284900";3630
85643832552;"К-156 к  Амт  185/75/16  Q  н/ш.C";40;40;;2756;"Нет";"Отечка";"Зимняя";"Амт";"К-156 к";"16";"185";"75";"н/ш.";"Q";"2235800";2833
85646224169;"К-156 к  Амт  185/75/16  Q  Ш.C";0;5;;2837;"Нет";"Отечка";"Всесезонная";"Амт";"К-156 к";"16";"185";"75";"Ш.";"Q";"2235800\ST";3050
86335387228;"К-156 к Cargo AS  Амт  185/75/16  Q 104/102 C";0;40;;2683;"Нет";"Отечка";"Всесезонная";"Амт";"К-156 к Cargo AS";"16";"185";"75";"_";"Q";"2235800";2970
85596289477;"К-156-1 к  Амт  185/75/16  Q  н/ш.";0;26;;2518;"Нет";"Отечка";"Зимняя";"Амт";"К-156-1 к";"16";"185";"75";"н/ш.";"Q";"2285100";2663
1082628001;"К-158  Амт  205/70/14  н/ш.";0;39;;2294;"Нет";"Отечка";"Зимняя";"Амт";"К-158";"14";"205";"70";"н/ш.";"@скорость рез.";"2238800";2426
85571153435;"К-170 к  Амт  185/75/16  N C";40;40;;2683;"Нет";"Отечка";"Летняя";"Амт";"К-170 к";"16";"185";"75";"_";"N";"2235900";2890
86169849565;"К-170 к  Амт  185/75/16  Q 104 C";0;40;;2683;"Нет";"Отечка";"Летняя";"Амт";"К-170 к";"16";"185";"75";"_";"Q";"2236100";2890
86199421958;"К-170 к Cargo S  Амт  185/75/16  Q 104/102 C";40;40;;2683;"Нет";"Отечка";"Летняя";"Амт";"К-170 к Cargo S";"16";"185";"75";"_";"Q";;2890
85571240278;"К-181 к  Амт  215/65/16  T";24;10;;3356;"Нет";"Отечка";"Летняя";"Амт";"К-181 к";"16";"215";"65";"_";"T";"2239800";3450
85572220235;"К-192  Амт  195/70/15  N C";40;40;;2573;"Нет";"Отечка";"Всесезонная";"Амт";"К-192";"15";"195";"70";"_";"N";"2237300";2820
1083150001;"К-196 к  Амт  215/65/16  Q  н/ш.";40;4;;3417;"Нет";"Отечка";"Зимняя";"Амт";"К-196 к";"16";"215";"65";"н/ш.";"Q";"2284800";3649
85573395155;"К-197  Амт  195/80/14  Q C";40;40;;2576;"Нет";"Отечка";"Всесезонная";"Амт";"К-197";"14";"195";"80";"_";"Q";"2237400";2820
85969536148;"Максис  175/65/14  Q 90/88 C MASLW  Ш.";1;0;;2850;"Нет";"Импорт";"Зимняя";"Максис";"MASLW";"14";"175";"65";"Ш.";"Q";"WMAX4";
85972401075;"Максис  185/65/14  Q 86 MASTL";1;0;;2051;"Нет";"Импорт";"Зимняя";"Максис";"MASTL";"14";"185";"65";"_";"Q";"WMAX186";
85969542154;"Максис  205/65/15  Q 102/100 C MASLW  Ш.";1;0;;3325;"Нет";"Импорт";"Зимняя";"Максис";"MASLW";"15";"205";"65";"Ш.";"Q";"WMAX6";
85969598930;"Максис  225/55/16  T 99 MASPW XL  Ш.";1;0;;4171;"Нет";"Импорт";"Зимняя";"Максис";"MASPW XL";"16";"225";"55";"Ш.";"T";"WMAX138";
85975216627;"Максис  225/60/16  Q 98 MASTL";4;0;;3812;"Нет";"Импорт";"Зимняя";"Максис";"MASTL";"16";"225";"60";"_";"Q";"WMAX181";
85969688636;"Максис  255/60/18  T 112 MASUW XL  Ш.";3;0;;5550;"Нет";"Импорт";"Зимняя";"Максис";"MASUW XL";"18";"255";"60";"Ш.";"T";"WMAX207";
85894379934;"Максис  295/40/20  V 110 MAS2";1;0;;9095;"Нет";"Импорт";"Летняя";"Максис";"MAS2";"20";"295";"40";"_";"V";"M634";
86171726949;"Маршал  165/70/14  Q 89/87 C KС-11  Ш.";3;0;;0;"Нет";"Импорт";"Зимняя";"Маршал";"KС-11";"14";"165";"70";"Ш.";"Q";;
86560000641;"Маршал  205/50/17  R 93 KW-31 XL";1;0;;0;"Нет";"Импорт";"Зимняя";"Маршал";"KW-31 XL";"17";"205";"50";"_";"R";;
86330946682;"Маршал  215/65/16  T 98 WI-31  Ш.";1;0;;3373;"Нет";"Импорт";"Зимняя";"Маршал";"WI-31";"16";"215";"65";"Ш.";"T";;
86579499364;"Маршал  235/75/15  Q 104/101 KС-11  Ш.";0;1;;4708;"Нет";"Импорт";"Зимняя";"Маршал";"KС-11";"15";"235";"75";"Ш.";"Q";;
85982974327;"Маршал  265/70/17  Q 121/118 KС-11  Ш.";3;1;;5900;"Нет";"Импорт";"Зимняя";"Маршал";"KС-11";"17";"265";"70";"Ш.";"Q";;
86537273485;"Маршал  285/60/18  T 116 KС-16  Ш.";1;0;;0;"Нет";"Импорт";"Зимняя";"Маршал";"KС-16";"18";"285";"60";"Ш.";"T";;
86481619265;"Матадор  175/70/14  T 84 МР-50 FD  Ш.";18;0;;2072;"Нет";"Импорт";"Зимняя";"Матадор";"МР-50 FD";"14";"175";"70";"Ш.";"T";"1585306";2072,043
86430626427;"Матадор  175/75/16  R 101/99 C МРS-320 Maxilla";31;2;;3010;"Нет";"Импорт";"Летняя";"Матадор";"МРS-320 Maxilla";"16";"175";"75";"_";"R";"424074";
86481619590;"Матадор  185/65/15  T 88 МР-50 FD  Ш.";1;0;;2474;"Нет";"Импорт";"Зимняя";"Матадор";"МР-50 FD";"15";"185";"65";"Ш.";"T";"1585311";2473,871
86430675480;"Матадор  195/60/15  H 88 МР-44 Elite 3";1;0;;2306;"Нет";"Импорт";"Летняя";"Матадор";"МР-44 Elite 3";"15";"195";"60";"_";"H";"1580895";
86430632706;"Матадор  195/80/14  R 106/104 C МРS-330 Maxilla 2";3;0;;2756;"Нет";"Импорт";"Летняя";"Матадор";"МРS-330 Maxilla 2";"14";"195";"80";"_";"R";"424088";
86549572467;"Матадор  215/60/16  H 99 МР-92 SIBIR SNOW XL";30;0;;4550;"Нет";"Импорт";"Зимняя";"Матадор";"МР-92 SIBIR SNOW XL";"16";"215";"60";"_";"H";"1585293";4917,6988
86430718153;"Матадор  235/40/18  Y 91 МР-46 Hectorra2";2;0;;5635;"Нет";"Импорт";"Летняя";"Матадор";"МР-46 Hectorra2";"18";"235";"40";"_";"Y";"1580026";
85928892445;"Матадор  235/65/16  N 121/119 C МРS-125";1;0;;6500;"Нет";"Импорт";"Летняя";"Матадор";"МРS-125";"16";"235";"65";"_";"N";;
85900325340;"Матадор  235/65/16  R 115/113 C МРS-520";8;0;;7838;"Нет";"Импорт";"Зимняя";"Матадор";"МРS-520";"16";"235";"65";"_";"R";;
86450878004;"Матадор  255/35/19  Y 96 МР-47 Hectorra3 XL";4;0;;7843;"Нет";"Импорт";"Летняя";"Матадор";"МР-47 Hectorra3 XL";"19";"255";"35";"_";"Y";"1580904";
86050011320;"Мишелин  155/65/14  T 75 X- ICE 3";2;0;;3355;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE 3";"14";"155";"65";"_";"T";"556150";3599
85636994921;"Мишелин  155/70/13  T 75 ALPIN А3";1;1;;2483;"Нет";"Импорт";"Зимняя";"Мишелин";"ALPIN А3";"13";"155";"70";"_";"T";"54375";2483,25
75352567001;"Мишелин  165/65/14  T 79 ALPIN А3";2;0;;3019;"Нет";"Импорт";"Зимняя";"Мишелин";"ALPIN А3";"14";"165";"65";"_";"T";"624674";3018,6
86014747841;"Мишелин  165/65/14  T 79 EN SAVER PLUS";1;0;;2480;"Нет";"Импорт";"Летняя";"Мишелин";"EN SAVER PLUS";"14";"165";"65";"_";"T";"760888";
86232660652;"Мишелин  165/70/14  R 89/87 C AGILIS X-ICE NORTH  Ш.";8;0;;4639;"Нет";"Импорт";"Зимняя";"Мишелин";"AGILIS X-ICE NORTH";"14";"165";"70";"Ш.";"R";"502656";4977
85893355001;"Мишелин  175/65/14  T 82 EN XM2";0;9;;2746;"Нет";"Импорт";"Летняя";"Мишелин";"EN XM2";"14";"175";"65";"_";"T";"889293";3120
85939205619;"Мишелин  175/65/14  T 86 X- ICE 3";3;0;;2961;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE 3";"14";"175";"65";"_";"T";"959188";3177
75176039001;"Мишелин  175/65/14  T 90 C AGILIS 51 SNOW-ICE TL";4;0;;4411;"Нет";"Импорт";"Зимняя";"Мишелин";"AGILIS 51 SNOW-ICE TL";"14";"175";"65";"_";"T";"136141";4733
76488773001;"Мишелин  175/70/13  T 82 ALPIN А3";1;0;;2948;"Нет";"Импорт";"Зимняя";"Мишелин";"ALPIN А3";"13";"175";"70";"_";"T";"296033";2947,65
85586823005;"Мишелин  175/70/13  T 82 X- ICE NORTH  Ш.";33;0;;3195;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE NORTH";"13";"175";"70";"Ш.";"T";"627732";3428
86050018707;"Мишелин  175/70/14  T 88 X- ICE 3 XL";1;0;;2734;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE 3 XL";"14";"175";"70";"_";"T";"594509";2933
85750930447;"Мишелин  185/55/15  T 82 X- ICE 2";2;0;;4120;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE 2";"15";"185";"55";"_";"T";"54932";
85939207614;"Мишелин  185/60/14  H 86 X- ICE 3 XL";6;0;;3262;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE 3 XL";"14";"185";"60";"_";"H";"796764";3500
75176927001;"Мишелин  185/60/14  T 82 ALPIN А3";2;0;;3050;"Нет";"Импорт";"Зимняя";"Мишелин";"ALPIN А3";"14";"185";"60";"_";"T";"730288";
85830710514;"Мишелин  185/60/14  T 86 X- ICE NORTH 2 XL  Ш.";22;0;;3456;"Да";"Импорт";"Зимняя";"Мишелин";"X- ICE NORTH 2 XL";"14";"185";"60";"Ш.";"T";"318763";
86232662432;"Мишелин  185/60/14  T 86 X- ICE NORTH 3 XL  Ш.";0;1;;3434;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE NORTH 3 XL";"14";"185";"60";"Ш.";"T";"649784";3685
85939207794;"Мишелин  185/60/15  H 88 X- ICE 3 XL";2;0;;3834;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE 3 XL";"15";"185";"60";"_";"H";"542294";4113
85838016938;"Мишелин  185/60/15  T 88 ALPIN А4 XL";2;0;;3689;"Нет";"Импорт";"Зимняя";"Мишелин";"ALPIN А4 XL";"15";"185";"60";"_";"T";"678350";3689,4
85750929961;"Мишелин  185/65/14  T 90 X- ICE NORTH 2 XL  Ш.";2;0;;3336;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE NORTH 2 XL";"14";"185";"65";"Ш.";"T";"853957";3579
85893358455;"Мишелин  185/65/15  T 88 EN XM2";0;1;;3054;"Нет";"Импорт";"Летняя";"Мишелин";"EN XM2";"15";"185";"65";"_";"T";"985806";3470
85796874857;"Мишелин  185/70/13  T 86 EN-Е3В";1;0;;2294;"Нет";"Импорт";"Летняя";"Мишелин";"EN-Е3В";"13";"185";"70";"_";"T";"276059";
86019628980;"Мишелин  185/70/14  H 88 EN SAVER PLUS";1;0;;2959;"Нет";"Импорт";"Летняя";"Мишелин";"EN SAVER PLUS";"14";"185";"70";"_";"H";"580846";3230
85831864234;"Мишелин  185/70/14  T 92 X- ICE NORTH 2 XL  Ш.";19;0;;3361;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE NORTH 2 XL";"14";"185";"70";"Ш.";"T";"932403";3606
85831843437;"Мишелин  195/50/15  T 82 ALPIN А4";4;0;;4412;"Нет";"Импорт";"Зимняя";"Мишелин";"ALPIN А4";"15";"195";"50";"_";"T";"133165";4411,8
86179491263;"Мишелин  195/50/15  V 82 PILOT SPORT-3";40;6;;3388;"Нет";"Импорт";"Летняя";"Мишелин";"PILOT SPORT-3";"15";"195";"50";"_";"V";"440735";3430
86025682259;"Мишелин  195/50/16  V 88 EN SAVER PLUS XL";0;8;;5510;"Нет";"Импорт";"Летняя";"Мишелин";"EN SAVER PLUS XL";"16";"195";"50";"_";"V";"563225";
85797309717;"Мишелин  195/50/16  V 88 EN SAVER XL";1;0;;4436;"Нет";"Импорт";"Летняя";"Мишелин";"EN SAVER XL";"16";"195";"50";"_";"V";"972249";
86590736840;"Мишелин  195/55/15  V 89 CROSS CLIMATE XL";0;12;;4715;"Нет";"Импорт";"Летняя";"Мишелин";"CROSS CLIMATE XL";"15";"195";"55";"_";"V";"33462";5420
85751006099;"Мишелин  195/55/16  T 91 X- ICE NORTH 2 XL  Ш.";1;0;;5212;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE NORTH 2 XL";"16";"195";"55";"Ш.";"T";"799098";
85893358642;"Мишелин  195/60/15  H 88 EN XM2";3;1;;2895;"Нет";"Импорт";"Летняя";"Мишелин";"EN XM2";"15";"195";"60";"_";"H";"814705";3290
86050039113;"Мишелин  195/60/15  T 92 X- ICE NORTH 3 XL  Ш.";1;0;;3564;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE NORTH 3 XL";"15";"195";"60";"Ш.";"T";"196106";3823
86472665325;"Мишелин  195/60/16  H 89 X- ICE 3";4;0;;6083;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE 3";"16";"195";"60";"_";"H";"600689";
85939210290;"Мишелин  195/65/15  T 95 X- ICE 3 XL";3;1;;3416;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE 3 XL";"15";"195";"65";"_";"T";"762932";3665
85838566479;"Мишелин  195/75/16  R 107/105 C AGILIS X-ICE NORTH  Ш.";37;6;;5831;"Нет";"Импорт";"Зимняя";"Мишелин";"AGILIS X-ICE NORTH";"16";"195";"75";"Ш.";"R";"643947";6256
86402503836;"Мишелин  195/75/16  R 110/108 C AGILIS +";0;20;;6354;"Нет";"Импорт";"Летняя";"Мишелин";"AGILIS +";"16";"195";"75";"_";"R";"623736";7220
86017769888;"Мишелин  195/80/14  R 106/104 C AGILIS +";6;0;;5702;"Нет";"Импорт";"Летняя";"Мишелин";"AGILIS +";"14";"195";"80";"_";"R";"966096";6480
85939210435;"Мишелин  205/50/17  H 89 X- ICE 3";1;0;;6838;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE 3";"17";"205";"50";"_";"H";"76180";7337
86050049844;"Мишелин  205/50/17  T 93 X- ICE NORTH 3 XL  Ш.";4;0;;7201;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE NORTH 3 XL";"17";"205";"50";"Ш.";"T";"749102";7726
85893373193;"Мишелин  205/50/17  W 93 PILOT SPORT-3 XL";1;0;;6591;"Нет";"Импорт";"Летняя";"Мишелин";"PILOT SPORT-3 XL";"17";"205";"50";"_";"W";"930249";7490
86232693391;"Мишелин  205/55/16  H 91 X- ICE 3 ZP";6;0;;5689;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE 3 ZP";"16";"205";"55";"_";"H";"693999";6104
86050050293;"Мишелин  205/55/17  T 95 X- ICE NORTH 3 XL  Ш.";4;4;;8356;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE NORTH 3 XL";"17";"205";"55";"Ш.";"T";"315535";8965
86014412920;"Мишелин  205/60/15  H 91 EN XM2";3;0;;4347;"Нет";"Импорт";"Летняя";"Мишелин";"EN XM2";"15";"205";"60";"_";"H";"451376";4940
85939219795;"Мишелин  205/60/16  H 96 X- ICE 3 XL";11;0;;5069;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE 3 XL";"16";"205";"60";"_";"H";"836648";5438
86050046353;"Мишелин  205/60/16  T 96 X- ICE NORTH 3 XL  Ш.";15;4;;5333;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE NORTH 3 XL";"16";"205";"60";"Ш.";"T";"816564";5722
86050041713;"Мишелин  205/65/15  T 99 X- ICE NORTH 3 XL  Ш.";2;0;;4190;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE NORTH 3 XL";"15";"205";"65";"Ш.";"T";"017639";4496
85939220926;"Мишелин  205/65/15  T 99 X- ICE 3 XL";2;0;;3981;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE 3 XL";"15";"205";"65";"_";"T";"7395";4272
85836370767;"Мишелин  205/70/15  R 106/104 C AGILIS ALPIN";1;0;;5849;"Нет";"Импорт";"Зимняя";"Мишелин";"AGILIS ALPIN";"15";"205";"70";"_";"R";"442963";6276
85644317152;"Мишелин  205/70/15  T 96 LATITUDE ALPIN";8;0;;4884;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE ALPIN";"15";"205";"70";"_";"T";"698639";5241
86014437446;"Мишелин  205/75/16  R 113/111 C AGILIS +";1;0;;6829;"Нет";"Импорт";"Летняя";"Мишелин";"AGILIS +";"16";"205";"75";"_";"R";"921163";7760
86232762776;"Мишелин  205/80/16  T 104 LATITUDE ALPIN XL";4;0;;6765;"Нет";"Импорт";"Зимняя";"Мишелин";"LATITUDE ALPIN XL";"16";"205";"80";"_";"T";"321764";7258
86232741386;"Мишелин  215/45/16  H 90 ALPIN А4 XL";0;2;;6721;"Нет";"Импорт";"Зимняя";"Мишелин";"ALPIN А4 XL";"16";"215";"45";"_";"H";"506173";6720,9
86232756208;"Мишелин  215/45/17  H 91 ALPIN А4 XL";2;0;;7488;"Нет";"Импорт";"Зимняя";"Мишелин";"ALPIN А4 XL";"17";"215";"45";"_";"H";"798448";7488,45
86232770595;"Мишелин  215/45/18  V 93 PILOT ALPIN 4 XL";4;0;;9818;"Нет";"Импорт";"Зимняя";"Мишелин";"PILOT ALPIN 4 XL";"18";"215";"45";"_";"V";"701644";10534
85904684300;"Мишелин  215/45/18  W 93 PILOT EXALTO PE2 XL";1;0;;7075;"Нет";"Импорт";"Летняя";"Мишелин";"PILOT EXALTO PE2 XL";"18";"215";"45";"_";"W";"757007";
86232675558;"Мишелин  215/50/17  T 95 X- ICE NORTH 3 XL  Ш.";36;0;;7557;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE NORTH 3 XL";"17";"215";"50";"Ш.";"T";"709871";8108
86590745016;"Мишелин  215/50/17  W 95 CROSS CLIMATE XL";0;24;;7760;"Нет";"Импорт";"Летняя";"Мишелин";"CROSS CLIMATE XL";"17";"215";"50";"_";"W";"490037";8920
86107858875;"Мишелин  215/55/17  H 98 X- ICE 3 XL";2;0;;7753;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE 3 XL";"17";"215";"55";"_";"H";"857269";7752,9
86050051369;"Мишелин  215/55/17  T 98 X- ICE NORTH 3 XL  Ш.";8;0;;8571;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE NORTH 3 XL";"17";"215";"55";"Ш.";"T";"085208";9196
86232794849;"Мишелин  215/55/18  H 99 X- ICE 3 XL";9;0;;9062;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE 3 XL";"18";"215";"55";"_";"H";"498492";9723
86050052198;"Мишелин  215/55/18  T 99 X- ICE NORTH 3 XL  Ш.";35;0;;9744;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE NORTH 3 XL";"18";"215";"55";"Ш.";"T";"236517";10455
85797319408;"Мишелин  215/60/16  T 103/101 C AGILIS 51 TL";3;0;;6908;"Нет";"Импорт";"Летняя";"Мишелин";"AGILIS 51 TL";"16";"215";"60";"_";"T";"513721";7850
86050048015;"Мишелин  215/60/16  T 99 X- ICE NORTH 3 XL  Ш.";1;4;;5954;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE NORTH 3 XL";"16";"215";"60";"Ш.";"T";"313712";6388
85830425555;"Мишелин  215/60/17  T 96 LATITUDE X- ICE NORTH  Ш.";40;0;;6802;"Да";"Импорт";"Зимняя";"Мишелин";"LATITUDE X- ICE NORTH";"17";"215";"60";"Ш.";"T";"629206";7662,6
85939234611;"Мишелин  215/60/17  T 96 X- ICE 3";18;0;;7256;"Нет";"Импорт";"Зимняя";"Мишелин";"X- ICE 3";"17";"215";"60";"_";"T";"888070";7785
86180961226;"Мишелин  215/60/17  V 96 PRIMACY 3";3;4;;7137;"Нет";"Импорт";"Летняя";"Мишелин";"PRIMACY 3";"17";"215";"60";"_";"V";"689732";8110
85793568532;"Мишелин  215/65/16  R 109/107 C AGILIS X-ICE NORTH  Ш.";2;0;;6679;"Нет";"Импорт";"Зимняя";"Мишелин";"AGILIS X-ICE NORTH";"16";"215";"65";"Ш.";"R";"979851";7166
